label,ra,dec,x_centroid,y_centroid,segment_flux,segment_flux_err,snr,area,ellipticity,elongation
1,214.88836543060845,52.77661695185717,1121.621240646473,9.06596276408876,0.2429001835447658,0.11370036541205789,2.136318407284611,16.0,0.5143361159590121,2.059037191893817
2,214.8840778810768,52.77357661566309,1582.298990059703,10.932796635271337,0.23119272022642176,0.05859543145173427,3.945575866556386,13.0,0.7176584445348467,3.5418094879888145
3,214.89097375953622,52.77847329757647,840.7799415061701,8.454776537730979,0.30574366723106494,0.05551441671307038,5.507464282860425,14.0,0.6656473531687953,2.9908541459964635
4,214.88103623173322,52.77137165299982,1913.3519546223645,8.701942488226535,0.1933752717086257,0.05200463543719553,3.718423753631719,16.0,0.5825350226843243,2.3954105238481533
5,214.8978511880151,52.783439609879466,93.99992355030972,12.256617208696921,0.7287773263283861,0.09917183198230199,7.348632285611526,50.0,0.39160516955294433,1.6436694560096579
6,214.8974972424292,52.783189676768714,131.93417925400226,12.479507007730408,3.6152228878264876,0.1713404445019149,21.099646953385157,91.0,0.33651041353685707,1.5071826602896508
7,214.89310056043527,52.78007988890368,603.6100796470063,14.890035695479583,0.6648817843836481,0.0930219748729773,7.147577605093342,41.0,0.4011374035839391,1.6698321217330596
8,214.89116178929555,52.77874794335263,808.1428871754191,18.89795491170136,2.905364582471279,0.14282951559557513,20.341485934167007,122.0,0.42668695005814583,1.7442477545233284
9,214.88209967687055,52.77219829903301,1792.701376753311,13.628718212187907,0.6302193620684423,0.10384874362020688,6.068627699274488,40.0,0.5581445649024583,2.2631836582008895
10,214.88005268823747,52.77072791799558,2014.3070751583205,13.141764823552506,0.1592950700356214,0.0501510211437293,3.1763076085548274,13.0,0.5350074539145468,2.1505721079155253
11,214.88284315197038,52.77274711757235,1710.9142088533779,14.907744362078502,0.9768328673420669,0.09744421269050887,10.02453445280092,50.0,0.22112939100284368,1.2839103035195554
12,214.87991905396993,52.770639725819095,2028.0879628360788,13.690987499962779,0.19825764507965377,0.05906274142145562,3.3567294762859254,13.0,0.2142760812467076,1.2727116689876252
13,214.88087570407617,52.77133627215074,1923.6964529662396,14.614719779482677,0.18966082310206245,0.054893432746430076,3.455073104612806,14.0,0.3593265955715864,1.560857674265666
14,214.88409523167508,52.773644511067246,1575.54250306747,15.064356966007326,0.15632349400045167,0.0451488017825009,3.4624062617103752,11.0,0.4882081135968336,1.9539192131941017
15,214.88032088311985,52.77094201889767,1983.384318644583,14.802198673882769,0.23595829790879602,0.057290416808868004,4.118634687124007,18.0,0.6975789086308968,3.306647679475192
16,214.88359971917384,52.77331392781266,1626.9544375404037,16.83069789341326,0.16472857030155033,0.05540281082910851,2.9732890414109154,14.0,0.3360226987771481,1.506075581436734
17,214.8826966210239,52.7726557866512,1725.5519761376145,15.909031287048897,0.17806037489337204,0.05113476238856285,3.4821785919396047,13.0,0.5357485439521965,2.1540050913637434
18,214.87971495708493,52.770558871953234,2044.3969461327827,18.53836813208404,0.11287420362622252,0.04152597768607508,2.718158846963709,10.0,0.6703373277968772,3.033403792176526
19,214.88699634257185,52.775788428753664,1256.1990625586654,20.25369665816779,0.33427698265308503,0.0552030578610733,6.055406993836152,20.0,0.3322653101771339,1.4976007915138807
20,214.88524503954002,52.774552645808406,1443.8334312393622,21.469066086858998,0.6106123113111421,0.05343677598713734,11.42681795507501,25.0,0.1540581169397478,1.1821143036238284
21,214.88197367200695,52.772282602073204,1790.9580739826654,26.614111945060273,1.382643397508081,0.08735207011739299,15.828398750595584,71.0,0.4266535193719849,1.7441460509265707
