label,x_centroid,y_centroid,area,segment_flux
2130,511.2937177969518,2905.3255005746723,205.0,2.7925224052742124
1804,1291.432204593523,2400.987918176874,66.0,2.789107972756028
156,2009.258815918004,190.82248893164075,98.0,2.7528250347822905
522,1100.078205776351,640.6174039375509,78.0,2.7347677890211344
1414,2979.026614731043,1825.3535359948503,101.0,2.7164936354383826
2122,2225.4034705544323,2882.4503604737183,96.0,2.667321084998548
1460,117.53157014814597,1873.9274201909702,180.0,2.6536059034988284
1352,2859.877319277318,1748.8830161475125,147.0,2.646941678598523
1681,348.8287492862845,2232.0811704292705,134.0,2.6460415022447705
2110,2198.163073825551,2865.27289092737,120.0,2.6429860424250364
1646,1678.1662623631248,2173.5782584649423,85.0,2.604741068556905
905,2122.914909821798,1100.5301886470772,76.0,2.5740922540426254
2022,2051.8934110003624,2718.9889963495175,86.0,2.5690876124426723
564,945.8209091669817,709.5305129721443,123.0,2.5656038830056787
1574,1906.6058346229863,2050.477716866686,81.0,2.561300305649638
760,523.9859597994274,935.7303276062629,123.0,2.5436658393591642
1295,2779.2501522447437,1684.6665226438938,112.0,2.5233320593833923
1010,505.00568165876626,1233.7683991479857,71.0,2.5165868615731597
913,2572.361585673027,1114.8143566713488,151.0,2.513522643595934
1748,1003.6277596484546,2312.3836209659316,60.0,2.510320254601538
993,1042.2930305449408,1213.3692456899275,87.0,2.4972923696041107
408,15.93622815316388,493.5629224819619,77.0,2.489506592042744
1907,1384.0603815610193,2573.241443877016,189.0,2.4784896397031844
1363,1398.0060075135088,1756.0883373526826,112.0,2.4775704415515065
165,1900.4132983492893,196.4041571256324,93.0,2.4718227656558156
1888,571.6692307007097,2532.020803406962,110.0,2.430680417921394
1341,2292.5322300245925,1732.1182134100395,127.0,2.4285027850419283
2137,2328.618500711946,2907.0149165932125,83.0,2.4238382494077086
1693,1832.1941124255125,2248.2489199494225,126.0,2.397095018066466
1656,2604.54244656401,2181.6458420310605,82.0,2.3871466740965843
896,1886.5959167848055,1098.0133558700807,112.0,2.38314578961581
46,1950.4266035895573,44.44016893274187,121.0,2.3828230975195765
1899,1681.5615780349601,2547.0276085069504,145.0,2.375833430327475
2082,545.385241966345,2805.919421925855,162.0,2.3653032621368766
1283,305.27655356889437,1669.9239560385563,89.0,2.364837968721986
1955,2658.3725679280833,2631.51349190429,96.0,2.3547534570097923
1346,1441.030626002799,1737.0689066013797,107.0,2.338795659132302
37,2930.6607726250827,32.475775410344205,121.0,2.3339385292492807
1677,1633.957245306816,2212.018381112237,83.0,2.319583309814334
223,742.7227535915813,277.1915603388847,111.0,2.3176473760977387
91,1943.2701580087473,118.23799442393398,83.0,2.302870901301503
738,577.6638400934262,918.5460390237524,105.0,2.2976645482704043
100,2274.7763538129648,131.3066801599038,113.0,2.2947427285835147
1904,294.33542783499786,2561.583016049395,108.0,2.2720327232964337
167,1072.2606810006512,199.88846436758323,112.0,2.271071333438158
1580,1405.864812866985,2062.5941312174677,67.0,2.2705282531678677
1509,869.2580472998874,1960.6719741600498,64.0,2.2578831911087036
2203,2308.6391920932692,2983.61925978092,69.0,2.252023572102189
1808,1230.8435987111855,2411.090994965487,63.0,2.233773329295218
1327,1245.2313291730015,1717.7039577372366,81.0,2.2319111879915
650,179.1117776728102,814.3184213263694,129.0,2.2286481969058514
1438,646.7644747378121,1857.058722529732,100.0,2.2061398569494486
